Date,Close,Open,High,Low,Volume
03/11/20,197.93,193.94,199.00,193.22,4550000
02/11/20,190.20,192.00,192.70,188.23,2460000
30/10/20,189.04,189.51,190.40,185.52,3660000
29/10/20,189.94,189.80,192.35,186.90,3580000
28/10/20,189.77,191.31,193.37,188.94,4210000
27/10/20,195.68,200.00,200.59,195.41,3430000
26/10/20,201.14,202.49,202.81,198.51,3250000
23/10/20,205.04,206.76,208.21,204.02,2110000
22/10/20,205.40,203.20,206.37,202.20,2140000
21/10/20,202.91,207.39,207.95,202.01,3080000
20/10/20,208.03,206.70,211.38,206.46,3340000
19/10/20,205.69,207.39,207.91,204.59,3240000
16/10/20,206.21,208.32,209.99,205.81,3250000
15/10/20,208.60,209.58,210.73,206.90,4330000
14/10/20,211.23,213.88,214.45,210.27,7560000
13/10/20,210.81,214.01,214.11,209.18,3320000
12/10/20,214.12,207.41,214.89,207.41,3470000
09/10/20,207.54,208.76,209.81,206.07,3040000
08/10/20,207.98,205.15,208.16,204.11,2330000
07/10/20,203.60,203.90,205.00,201.17,2330000
06/10/20,201.09,204.25,206.09,199.90,2830000
05/10/20,201.80,201.93,202.84,199.59,2550000
02/10/20,199.90,195.34,200.70,195.29,2540000
01/10/20,198.55,201.53,203.13,197.87,2290000
30/09/20,200.97,198.68,203.08,198.36,3080000
29/09/20,196.79,198.16,198.77,195.43,2400000
28/09/20,199.07,197.78,201.87,197.15,3280000
25/09/20,194.95,192.96,195.39,189.61,3110000
24/09/20,195.11,188.98,197.46,187.05,5110000
23/09/20,186.12,192.00,192.91,185.87,3120000
22/09/20,191.62,194.00,196.14,188.43,3360000
21/09/20,194.00,189.90,194.17,187.47,4870000
18/09/20,194.86,195.01,196.65,192.38,9070000
17/09/20,194.83,198.21,199.89,194.51,4270000
16/09/20,200.68,198.49,203.80,198.07,3570000
15/09/20,198.00,202.00,202.59,197.98,3720000
14/09/20,201.34,203.30,203.30,200.67,2760000
11/09/20,200.92,200.24,201.91,198.95,2380000
10/09/20,200.01,203.73,205.35,199.55,2510000
09/09/20,202.22,204.19,204.83,202.03,4680000
08/09/20,202.48,209.51,209.96,201.27,4570000
04/09/20,210.94,210.89,213.35,205.32,3670000
03/09/20,207.56,211.75,215.23,205.83,3530000
02/09/20,210.04,205.79,210.93,205.37,3570000
01/09/20,205.46,203.60,206.71,203.01,2460000
31/08/20,204.87,205.50,206.41,203.63,3050000
28/08/20,207.71,211.89,212.00,207.09,3700000
27/08/20,210.15,206.68,213.00,206.41,3690000
26/08/20,207.22,205.89,207.28,205.03,2560000
25/08/20,206.00,209.99,210.49,205.17,2630000
24/08/20,207.34,203.11,207.43,201.32,3100000
21/08/20,202.43,200.11,203.35,199.82,1780000
20/08/20,201.85,200.76,203.28,200.34,1760000
19/08/20,203.02,202.40,206.10,201.77,2460000
18/08/20,201.31,203.45,203.58,201.10,3070000
17/08/20,203.07,207.00,207.85,202.53,3920000
14/08/20,207.97,207.46,209.48,206.61,2290000
13/08/20,208.39,210.41,212.20,207.69,2220000
12/08/20,212.13,214.70,215.95,209.27,2440000
11/08/20,211.06,212.72,216.95,210.53,4040000
